0 0.000000
1 -0.732777
2 -1.465555
3 -2.195022
4 -2.924488
5 -3.391855
6 -3.859221
7 -3.839617
8 -3.071694
9 -2.303770
10 -1.535847
11 -0.767923
12 0.000000
