2.94521 1.45757 2.55925 0
2.93464 0 1.70516 2.38842
5.11849 0 5.11849 0
5.10041 1.45757 4.26441 2.38842
4.13645 2.91515 1.70516 2.38842
5.89042 2.91515 5.11849 0
